# x1 x2 x3
# 74 3
# 74 3
 0.00000000e+00  0.00000000e+00  0.00000000e+00
 1.00000000e+00 -1.22464680e-16  0.00000000e+00
 6.12323400e-17  1.00000000e+00  0.00000000e+00
-1.83697020e-16 -1.00000000e+00  0.00000000e+00
-1.00000000e+00  1.22464680e-16  0.00000000e+00
 2.50000000e-01  0.00000000e+00  0.00000000e+00
 5.00000000e-01  0.00000000e+00  0.00000000e+00
 7.50000000e-01  0.00000000e+00  0.00000000e+00
 9.65925826e-01  2.58819045e-01  0.00000000e+00
 8.66025404e-01  5.00000000e-01  0.00000000e+00
 7.07106781e-01  7.07106781e-01  0.00000000e+00
 5.00000000e-01  8.66025404e-01  0.00000000e+00
 2.58819045e-01  9.65925826e-01  0.00000000e+00
 4.59242550e-17  7.50000000e-01  0.00000000e+00
 3.06161700e-17  5.00000000e-01  0.00000000e+00
 1.53080850e-17  2.50000000e-01  0.00000000e+00
-4.59242550e-17 -2.50000000e-01  0.00000000e+00
-9.18485099e-17 -5.00000000e-01  0.00000000e+00
-1.37772765e-16 -7.50000000e-01  0.00000000e+00
 2.58819045e-01 -9.65925826e-01  0.00000000e+00
 5.00000000e-01 -8.66025404e-01  0.00000000e+00
 7.07106781e-01 -7.07106781e-01  0.00000000e+00
 8.66025404e-01 -5.00000000e-01  0.00000000e+00
 9.65925826e-01 -2.58819045e-01  0.00000000e+00
-2.58819045e-01  9.65925826e-01  0.00000000e+00
-5.00000000e-01  8.66025404e-01  0.00000000e+00
-7.07106781e-01  7.07106781e-01  0.00000000e+00
-8.66025404e-01  5.00000000e-01  0.00000000e+00
-9.65925826e-01  2.58819045e-01  0.00000000e+00
-7.50000000e-01  9.18485099e-17  0.00000000e+00
-5.00000000e-01  6.12323400e-17  0.00000000e+00
-2.50000000e-01  3.06161700e-17  0.00000000e+00
-9.65925826e-01 -2.58819045e-01  0.00000000e+00
-8.66025404e-01 -5.00000000e-01  0.00000000e+00
-7.07106781e-01 -7.07106781e-01  0.00000000e+00
-5.00000000e-01 -8.66025404e-01  0.00000000e+00
-2.58819045e-01 -9.65925826e-01  0.00000000e+00
 3.80230960e-01  2.12524259e-01  0.00000000e+00
 4.47138796e-01  6.10472599e-01  0.00000000e+00
 6.88040136e-01  2.71171563e-01  0.00000000e+00
 1.96313734e-01  6.06471062e-01  0.00000000e+00
 2.34564984e-01  3.91718414e-01  0.00000000e+00
 5.05641382e-01  3.92033159e-01  0.00000000e+00
 1.83012702e-01  1.83012702e-01  0.00000000e+00
 6.49503839e-01  5.00472054e-01  0.00000000e+00
 2.80454315e-01  7.59778978e-01  0.00000000e+00
 3.80230960e-01 -2.12524259e-01  0.00000000e+00
 4.47138796e-01 -6.10472599e-01  0.00000000e+00
 6.88040136e-01 -2.71171563e-01  0.00000000e+00
 1.96313734e-01 -6.06471062e-01  0.00000000e+00
 2.34564984e-01 -3.91718414e-01  0.00000000e+00
 5.05641382e-01 -3.92033159e-01  0.00000000e+00
 1.83012702e-01 -1.83012702e-01  0.00000000e+00
 6.49503839e-01 -5.00472054e-01  0.00000000e+00
 2.80454315e-01 -7.59778978e-01  0.00000000e+00
-3.80230960e-01  2.12524259e-01  0.00000000e+00
-4.47138796e-01  6.10472599e-01  0.00000000e+00
-6.88040136e-01  2.71171563e-01  0.00000000e+00
-1.96313734e-01  6.06471062e-01  0.00000000e+00
-2.34564984e-01  3.91718414e-01  0.00000000e+00
-5.05641382e-01  3.92033159e-01  0.00000000e+00
-1.83012702e-01  1.83012702e-01  0.00000000e+00
-6.49503839e-01  5.00472054e-01  0.00000000e+00
-2.80454315e-01  7.59778978e-01  0.00000000e+00
-2.07377589e-01 -3.70221891e-01  0.00000000e+00
-6.10040879e-01 -4.39985532e-01  0.00000000e+00
-3.06214831e-01 -7.10409354e-01  0.00000000e+00
-6.06384718e-01 -1.94883081e-01  0.00000000e+00
-3.93869592e-01 -2.36906605e-01  0.00000000e+00
-5.04726749e-01 -6.38754020e-01  0.00000000e+00
-3.76318969e-01 -4.86132125e-01  0.00000000e+00
-1.83012702e-01 -1.83012702e-01  0.00000000e+00
-7.59675366e-01 -2.78737532e-01  0.00000000e+00
-1.78198684e-01 -5.58649175e-01  0.00000000e+00
